image 1/678 /home/michael/animal/unlabeled/006baded5400ecfbab4b6b83579cc4b2.jpg: 640x640 1 deer, 3.8ms
image 644/678 /home/michael/animal/unlabeled/f2d399b9ffc79545bb4e764327067084.jpg: 640x640 1 deer, 3.2ms
image 645/678 /home/michael/animal/unlabeled/f3217285da057387234d81f74e911f6c.jpg: 640x640 1 bird, 3.2ms
image 646/678 /home/michael/animal/unlabeled/f3bf833922c7b427455f13a1f99cf609.jpg: 640x640 1 coyote, 3.2ms
image 647/678 /home/michael/animal/unlabeled/f3d68b79fdc0319fd71a5135420e596a.jpg: 640x640 1 deer, 4.3ms
image 648/678 /home/michael/animal/unlabeled/f41adfde701b9c91a0776aaa410bb935.jpg: 640x640 1 deer, 3.2ms
image 649/678 /home/michael/animal/unlabeled/f441ec231e238719a671f47a50670c67.jpg: 640x640 1 deer, 3.2ms
image 650/678 /home/michael/animal/unlabeled/f556a50e25beee7539fc3829125b8949.jpg: 640x640 1 coyote, 3.2ms
image 651/678 /home/michael/animal/unlabeled/f6030311ef970480a8c2116ca4cd4478.jpg: 640x640 1 deer, 3.2ms
image 652/678 /home/michael/animal/unlabeled/f636b37335a067de376f9ca22479e545.jpg: 640x640 1 deer, 3.2ms
image 653/678 /home/michael/animal/unlabeled/f65d35bf81e0706998155b02928b710a.jpg: 640x640 1 bird, 3.2ms
image 654/678 /home/michael/animal/unlabeled/f69c6ef8277f6a9363f4f2e02c83d9b0.jpg: 640x640 1 bird, 3.2ms
image 655/678 /home/michael/animal/unlabeled/f6d8d831a5219f3e9c2c6a0c69cade4d.jpg: 640x640 1 deer, 3.4ms
image 656/678 /home/michael/animal/unlabeled/f733b3bcf388b38cfd535a8bf44258c1.jpg: 640x640 1 coyote, 1 deer, 3.2ms
image 657/678 /home/michael/animal/unlabeled/f774b417ff222d79df2b7448bb29e7fa.jpg: 640x640 (no detections), 3.2ms
image 658/678 /home/michael/animal/unlabeled/f77fafc2459cfaedf5100e2e52d396e0.jpg: 640x640 1 coyote, 3.2ms
image 659/678 /home/michael/animal/unlabeled/f8d37fc80868efa316fa3850ca48c525.jpg: 640x640 1 deer, 3.2ms
image 660/678 /home/michael/animal/unlabeled/f9b9a0470c7805c8386c4b84c0047fec.jpg: 640x640 1 bird, 3.2ms
image 661/678 /home/michael/animal/unlabeled/fa1983e98e68a4ac99dc27f5f8e6f090.jpg: 640x640 1 coyote, 3.2ms
image 662/678 /home/michael/animal/unlabeled/fa8d927a9bd9bce94985b9e7d89fdf09.jpg: 640x640 2 coyotes, 3.2ms
image 663/678 /home/michael/animal/unlabeled/faaa2d70b840e67e1e0ba6dff37177e0.jpg: 640x640 6 birds, 3.2ms
image 664/678 /home/michael/animal/unlabeled/fb491cb4778603ad9f726759890e46e3.jpg: 640x640 1 coyote, 3.7ms
image 665/678 /home/michael/animal/unlabeled/fb66ae59359e6b3d2f547190ada1a656.jpg: 640x640 1 deer, 3.2ms
image 666/678 /home/michael/animal/unlabeled/fbaec249312f08ec759188654176b2c4.jpg: 640x640 1 coyote, 4.3ms
image 667/678 /home/michael/animal/unlabeled/fc936714de73901522cec251c84740c0.jpg: 640x640 1 bird, 3.3ms
image 668/678 /home/michael/animal/unlabeled/fd30b8bb6bd7758a05d9fa801adab2d0.jpg: 640x640 4 birds, 3.2ms
image 669/678 /home/michael/animal/unlabeled/fe2a17a009acf1d9181eab7b60215e57.jpg: 640x640 1 coyote, 3.2ms
image 670/678 /home/michael/animal/unlabeled/fe5eff35d40690dcd7db7a5206183cd4.jpg: 640x640 1 pig, 3.2ms
image 671/678 /home/michael/animal/unlabeled/fe691a474460724f4bd3c90de9a9537f.jpg: 640x640 1 coyote, 3.2ms
image 672/678 /home/michael/animal/unlabeled/fe79904d6d3d9a1218bb7c0446d06b86.jpg: 640x640 1 coyote, 3.2ms
image 673/678 /home/michael/animal/unlabeled/fe8d14774a25015546296d2552b4713b.jpg: 640x640 (no detections), 3.2ms
image 674/678 /home/michael/animal/unlabeled/fe97d2bd9b20c1adeef252cda1bdb220.jpg: 640x640 (no detections), 3.2ms
image 675/678 /home/michael/animal/unlabeled/fec13fe50b0c5bc9a91c806642976028.jpg: 640x640 1 coyote, 3.2ms
image 676/678 /home/michael/animal/unlabeled/fef6c2fcce62026143fe4d2d101e5884.jpg: 640x640 1 deer, 3.4ms
image 677/678 /home/michael/animal/unlabeled/ff2caf9b51b2fc5b23c6b51b0ca4c1da.jpg: 640x640 1 coyote, 1 deer, 3.3ms
image 678/678 /home/michael/animal/unlabeled/ff80dcbf8b299d4fc1d740dfc5277f9e.jpg: 640x640 1 coyote, 3.2ms
